Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD6124,Veena,Oil & Masala,Masalas,Narhe,4/13/2022,West,1093,0.27,109.3,Maharashtra
OD6125,Peer,Fruits & Veggies,Fresh Fruits,Kothrud,04-06-2021,West,1146,0.3,252.12,Maharashtra
OD6126,Shree,Fruits & Veggies,Fresh Fruits,Hinjawadi,9/18/2022,West,1666,0.28,299.88,Maharashtra
OD6127,Peer,Fruits & Veggies,Fresh Vegetables,Hadapsar,3/22/2022,West,1188,0.35,534.6,Maharashtra
OD6128,Hafiz,Fruits & Veggies,Organic Fruits,Dhanori,02-02-2024,West,2091,0.11,334.56,Maharashtra
OD6129,Ram,Food Grains,Organic Staples,Narhe,12-05-2022,West,1003,0.12,451.35,Maharashtra
OD6130,Haseena,Oil & Masala,Spices,Dhanori,12-08-2021,West,517,0.29,67.21,Maharashtra
OD6131,Arutra,Fruits & Veggies,Fresh Vegetables,Lonikand,4/30/2024,West,1804,0.23,306.68,Maharashtra
OD6132,James,Oil & Masala,Masalas,Pimpri-Chinchwad,12/28/2024,West,1934,0.1,464.16,Maharashtra
OD6133,Sudeep,Bakery,Biscuits,Pimpri-Chinchwad,11/18/2021,West,1496,0.27,149.6,Maharashtra
OD6134,Sabeela,Bakery,Breads & Buns,Bibwewadi,11/19/2023,West,632,0.33,56.88,Maharashtra
OD6135,Amy,Beverages,Health Drinks,Baner,10/30/2024,West,943,0.24,66.01,Maharashtra
OD6136,Veena,Oil & Masala,Spices,Hinjawadi,11/16/2022,West,937,0.25,168.66,Maharashtra
OD6137,Malik,Food Grains,Rice,Bavdhan,5/14/2022,West,2444,0.23,342.16,Maharashtra
OD6138,Akash,Food Grains,Dals & Pulses,Pune University,9/24/2022,West,1958,0.2,665.72,Maharashtra
OD6139,Yusuf,Food Grains,Atta & Flour,Aundh,8/29/2024,West,2212,0.35,995.4,Maharashtra
OD6140,Verma,Bakery,Cakes,Lonikand,11-07-2023,West,636,0.29,63.6,Maharashtra
OD6141,Ridhesh,"Eggs, Meat & Fish",Mutton,Rajgurunagar,12-08-2021,West,1491,0.2,178.92,Maharashtra
OD6142,Shree,"Eggs, Meat & Fish",Fish,Viman Nagar,12-02-2023,West,825,0.14,49.5,Maharashtra
OD6143,Shree,Oil & Masala,Edible Oil & Ghee,Lonikand,8/18/2024,West,529,0.1,111.09,Maharashtra
OD6144,Vince,Fruits & Veggies,Organic Vegetables,Hadapsar,9/15/2023,West,1011,0.27,333.63,Maharashtra
OD6145,Muneer,Beverages,Soft Drinks,Aundh,04-06-2021,West,1024,0.31,378.88,Maharashtra
OD6146,Shree,Fruits & Veggies,Organic Vegetables,Viman Nagar,01-10-2023,West,1226,0.28,392.32,Maharashtra
OD6147,Muneer,Snacks,Chocolates,Bhosari,11/18/2021,West,1515,0.32,212.1,Maharashtra
OD6148,Akash,Beverages,Soft Drinks,Viman Nagar,10-05-2024,West,869,0.35,199.87,Maharashtra
OD6149,Veena,Beverages,Health Drinks,Pune University,12/29/2021,West,1483,0.31,533.88,Maharashtra
OD6150,Yadav,Snacks,Noodles,Lonikand,1/22/2023,West,2112,0.31,232.32,Maharashtra
OD6151,Amrish,Food Grains,Atta & Flour,Viman Nagar,09-10-2022,West,1001,0.34,340.34,Maharashtra
OD6152,Rumaiza,Fruits & Veggies,Organic Vegetables,Kothrud,10/20/2022,West,1083,0.19,292.41,Maharashtra
OD6153,Shah,Fruits & Veggies,Fresh Vegetables,Pimpri-Chinchwad,12/29/2021,West,1093,0.21,295.11,Maharashtra
OD6154,Amrish,Snacks,Cookies,Viman Nagar,04-06-2021,West,1000,0.26,160,Maharashtra
OD6155,Veronica,Food Grains,Atta & Flour,Viman Nagar,6/14/2023,West,1414,0.1,565.6,Maharashtra
OD6156,James,Snacks,Cookies,Koregaon Park,7/30/2021,West,1275,0.3,63.75,Maharashtra
OD6157,Veronica,"Eggs, Meat & Fish",Fish,Viman Nagar,12/29/2024,West,1805,0.16,794.2,Maharashtra
OD6158,Mathew,Oil & Masala,Spices,Lonikand,12/18/2023,West,945,0.16,425.25,Maharashtra
OD6159,Peer,"Eggs, Meat & Fish",Eggs,Sholapur,5/30/2023,West,1852,0.3,629.68,Maharashtra
OD6160,Roshan,Bakery,Cakes,Lonikand,3/26/2022,West,1527,0.31,335.94,Maharashtra
OD6161,Ridhesh,Bakery,Breads & Buns,Dehu Road,12-01-2024,West,1250,0.32,187.5,Maharashtra
OD6162,Alan,Snacks,Cookies,Rajgurunagar,5/26/2021,West,720,0.19,64.8,Maharashtra
OD6163,Willams,Food Grains,Dals & Pulses,Koregaon Park,9/16/2023,West,1808,0.16,379.68,Maharashtra
OD6164,Aditi,Fruits & Veggies,Organic Vegetables,Lonikand,04-12-2021,West,1890,0.18,680.4,Maharashtra
OD6165,Sudha,Beverages,Health Drinks,Koregaon Park,9/23/2021,West,659,0.16,250.42,Maharashtra
OD6166,Ram,Oil & Masala,Masalas,Bhosari,5/14/2022,West,777,0.2,108.78,Maharashtra
OD6167,Vidya,Beverages,Soft Drinks,Rajgurunagar,9/26/2023,West,1465,0.22,205.1,Maharashtra
OD6168,Sudha,"Eggs, Meat & Fish",Eggs,Koregaon Park,8/21/2022,West,1154,0.22,323.12,Maharashtra
OD6169,Sundar,Bakery,Breads & Buns,Baner,05-04-2024,West,1060,0.22,434.6,Maharashtra
OD6170,Harish,Beverages,Health Drinks,Narhe,7/21/2021,West,1237,0.22,556.65,Maharashtra
OD6171,Alan,Snacks,Cookies,Wagholi,12/25/2023,West,2165,0.19,692.8,Maharashtra
OD6172,Ganesh,Beverages,Soft Drinks,Bavdhan,5/14/2022,West,808,0.34,266.64,Maharashtra
OD6173,Sundar,"Eggs, Meat & Fish",Eggs,Bavdhan,4/28/2023,West,1685,0.12,235.9,Maharashtra
OD6174,Malik,Fruits & Veggies,Organic Vegetables,Hadapsar,9/18/2023,West,1602,0.26,224.28,Maharashtra
OD6175,Rumaiza,Beverages,Health Drinks,Mundhwa,7/21/2021,West,703,0.21,231.99,Maharashtra
OD6176,Ganesh,"Eggs, Meat & Fish",Eggs,Koregaon Park,03-07-2021,West,823,0.34,370.35,Maharashtra
OD6177,Amrish,Food Grains,Atta & Flour,Dehu Road,7/26/2022,West,1841,0.2,128.87,Maharashtra
OD6178,Verma,Fruits & Veggies,Fresh Vegetables,Pune Cantonment,3/22/2021,West,668,0.31,86.84,Maharashtra
OD6179,Amy,Oil & Masala,Spices,Viman Nagar,5/14/2022,West,1701,0.29,680.4,Maharashtra
OD6180,Kumar,Bakery,Biscuits,Hinjawadi,12/26/2023,West,1345,0.15,497.65,Maharashtra
OD6181,Ram,Fruits & Veggies,Fresh Fruits,Pimpri-Chinchwad,04-05-2022,West,1755,0.16,403.65,Maharashtra
OD6182,Jackson,"Eggs, Meat & Fish",Fish,Narhe,7/26/2024,West,721,0.31,281.19,Maharashtra
OD6183,Sharon,Food Grains,Organic Staples,Mulshi,4/26/2021,West,828,0.24,66.24,Maharashtra
OD6184,Jackson,Bakery,Biscuits,Kothrud,10/31/2021,West,2142,0.13,771.12,Maharashtra
OD6185,Muneer,Bakery,Cakes,Pune University,4/26/2022,West,602,0.34,90.3,Maharashtra
OD6186,Akash,Bakery,Biscuits,Kothrud,11-09-2024,West,2207,0.17,617.96,Maharashtra
OD6187,Mathew,Snacks,Chocolates,Pune University,7/18/2023,West,836,0.26,259.16,Maharashtra
OD6188,Adavan,Food Grains,Dals & Pulses,Aundh,7/18/2023,West,2353,0.11,188.24,Maharashtra
OD6189,Hussain,Oil & Masala,Edible Oil & Ghee,Aundh,12-10-2021,West,2384,0.32,596,Maharashtra
OD6190,Kumar,Bakery,Biscuits,Hinjawadi,7/15/2023,West,1563,0.25,296.97,Maharashtra
OD6191,Ramesh,Oil & Masala,Edible Oil & Ghee,Narhe,9/23/2023,West,1852,0.11,111.12,Maharashtra
OD6192,Ridhesh,Food Grains,Dals & Pulses,Hadapsar,12/13/2021,West,1719,0.24,618.84,Maharashtra
OD6193,Kumar,Oil & Masala,Spices,Dhanori,09-03-2022,West,916,0.25,219.84,Maharashtra
OD6194,Ridhesh,Oil & Masala,Masalas,Hinjawadi,10/13/2023,West,2231,0.13,624.68,Maharashtra
OD6195,Yusuf,Snacks,Chocolates,Pune,9/23/2024,West,2416,0.31,507.36,Maharashtra
OD6196,Jackson,Bakery,Breads & Buns,Pune University,10-05-2024,West,1700,0.23,629,Maharashtra
OD6197,Roshan,"Eggs, Meat & Fish",Chicken,Camp,12/26/2023,West,1681,0.28,420.25,Maharashtra
OD6198,Akash,Bakery,Cakes,Koregaon Park,9/14/2022,West,1544,0.2,602.16,Maharashtra
OD6199,Surya,Oil & Masala,Edible Oil & Ghee,Bhosari,7/13/2021,West,947,0.11,255.69,Maharashtra
OD6200,Ridhesh,"Eggs, Meat & Fish",Mutton,Mundhwa,10-03-2024,West,1350,0.17,486,Maharashtra
OD6201,Haseena,"Eggs, Meat & Fish",Chicken,Lonikand,07-08-2021,West,504,0.18,171.36,Maharashtra
OD6202,Mathew,Snacks,Chocolates,Pune University,12/24/2022,West,2198,0.13,945.14,Maharashtra
OD6203,Vince,Oil & Masala,Masalas,Dehu Road,10-05-2024,West,1902,0.19,798.84,Maharashtra
OD6204,Surya,Fruits & Veggies,Organic Fruits,Sholapur,10/20/2023,West,1138,0.11,386.92,Maharashtra
OD6205,Amy,Snacks,Chocolates,Pune University,9/25/2022,West,1943,0.24,408.03,Maharashtra
OD6206,Adavan,Beverages,Soft Drinks,Mulshi,6/28/2022,West,801,0.12,184.23,Maharashtra
OD6207,Aditi,Beverages,Health Drinks,Viman Nagar,5/16/2021,West,734,0.32,58.72,Maharashtra
OD6208,Sudha,Snacks,Cookies,Camp,9/24/2023,West,2168,0.21,498.64,Maharashtra
OD6209,Verma,Fruits & Veggies,Organic Vegetables,Pune University,12/16/2021,West,880,0.35,308,Maharashtra
OD6210,Vidya,Bakery,Biscuits,Hadapsar,10/31/2023,West,2259,0.32,451.8,Maharashtra
OD6211,Veena,Fruits & Veggies,Fresh Fruits,Dhanori,12-02-2024,West,1802,0.16,90.1,Maharashtra
OD6212,Ramesh,Food Grains,Organic Staples,Dhanori,05-12-2024,West,1074,0.16,375.9,Maharashtra
OD6213,Jonas,Snacks,Chocolates,Dhanori,4/13/2024,West,1405,0.25,477.7,Maharashtra
OD6214,Surya,"Eggs, Meat & Fish",Mutton,Bhosari,5/13/2021,West,1568,0.15,329.28,Maharashtra
OD6215,Ridhesh,Bakery,Breads & Buns,Hinjawadi,11/24/2023,West,1759,0.24,545.29,Maharashtra
OD6216,Haseena,Bakery,Cakes,Kothrud,12/24/2021,West,2387,0.22,644.49,Maharashtra
OD6217,Adavan,Beverages,Health Drinks,Hinjawadi,03-07-2021,West,2290,0.14,801.5,Maharashtra
OD6218,Hussain,Snacks,Cookies,Hinjawadi,12-02-2024,West,786,0.1,86.46,Maharashtra
OD6219,Surya,"Eggs, Meat & Fish",Fish,Narhe,12-08-2023,West,1225,0.1,196,Maharashtra
OD6220,Sabeela,"Eggs, Meat & Fish",Mutton,Mulshi,4/30/2023,West,1918,0.19,863.1,Maharashtra
OD6221,Ram,Food Grains,Dals & Pulses,Baner,9/22/2023,West,2490,0.14,697.2,Maharashtra
OD6222,Malik,Snacks,Cookies,Camp,03-03-2024,West,1754,0.22,157.86,Maharashtra
OD6223,Hussain,Snacks,Chocolates,Lonikand,7/31/2023,West,1518,0.17,667.92,Maharashtra
OD6224,Akash,Food Grains,Dals & Pulses,Pimpri-Chinchwad,9/19/2024,West,2036,0.15,875.48,Maharashtra
OD6225,Veronica,Snacks,Cookies,Pune University,12-02-2024,West,2424,0.11,848.4,Maharashtra
OD6226,Alan,Snacks,Noodles,Viman Nagar,9/18/2023,West,2439,0.32,999.99,Maharashtra
OD6227,Peer,Food Grains,Organic Staples,Kothrud,8/21/2023,West,1937,0.34,464.88,Maharashtra
OD6228,Amrish,Oil & Masala,Spices,Baner,9/19/2021,West,888,0.1,257.52,Maharashtra
OD6229,Ram,Bakery,Cakes,Bibwewadi,12/25/2023,West,1476,0.22,501.84,Maharashtra
OD6230,Ganesh,Oil & Masala,Spices,Dhanori,10/13/2023,West,2099,0.12,146.93,Maharashtra
OD6231,Suresh,Bakery,Breads & Buns,Mulshi,10/22/2024,West,1245,0.27,311.25,Maharashtra
OD6232,Suresh,Food Grains,Rice,Baner,12/19/2023,West,795,0.15,87.45,Maharashtra
OD6233,Amy,Oil & Masala,Masalas,Bhosari,9/19/2024,West,2396,0.21,622.96,Maharashtra
OD6234,Rumaiza,"Eggs, Meat & Fish",Eggs,Pune University,12-02-2024,West,2266,0.15,929.06,Maharashtra
OD6235,Roshan,Oil & Masala,Spices,Wagholi,3/24/2023,Central,574,0.1,109.06,Maharashtra
OD6236,Ramesh,Beverages,Soft Drinks,Bibwewadi,9/21/2021,Central,830,0.24,149.4,Maharashtra
OD6237,Ramesh,Food Grains,Dals & Pulses,Aundh,9/21/2021,Central,2328,0.31,628.56,Maharashtra
OD6238,Vinne,Beverages,Soft Drinks,Mulshi,1/26/2021,Central,666,0.29,133.2,Maharashtra
OD6239,Muneer,Snacks,Noodles,Rajgurunagar,10-06-2021,Central,713,0.24,292.33,Maharashtra
OD6240,Harish,Fruits & Veggies,Organic Vegetables,Pimpri-Chinchwad,11/19/2023,Central,1708,0.25,427,Maharashtra
OD6241,Hafiz,Bakery,Biscuits,Kothrud,9/21/2021,Central,593,0.29,207.55,Maharashtra
OD6242,Ravi,Beverages,Health Drinks,Mulshi,11/27/2023,Central,1487,0.22,282.53,Maharashtra
OD6243,Roshan,Snacks,Cookies,Hinjawadi,10/21/2024,Central,841,0.1,201.84,Maharashtra
OD6244,Ravi,Fruits & Veggies,Fresh Fruits,Camp,11/27/2023,Central,1874,0.2,468.5,Maharashtra
OD6245,Sudha,Oil & Masala,Spices,Hadapsar,03-01-2022,Central,577,0.33,57.7,Maharashtra
OD6246,Hafiz,Beverages,Health Drinks,Wagholi,6/17/2024,Central,1046,0.23,83.68,Maharashtra
OD6247,Esther,Fruits & Veggies,Fresh Vegetables,Wagholi,12-09-2021,Central,1328,0.35,517.92,Maharashtra
OD6248,Arvind,Food Grains,Organic Staples,Wagholi,11/23/2024,Central,1399,0.13,251.82,Maharashtra
OD6249,Amy,Beverages,Soft Drinks,Baner,9/23/2024,Central,2351,0.22,423.18,Maharashtra
OD6250,Amrish,Bakery,Cakes,Bhosari,8/29/2024,Central,2298,0.15,1034.1,Maharashtra
OD6251,Amrish,Fruits & Veggies,Fresh Vegetables,Pimpri-Chinchwad,5/25/2022,Central,976,0.28,146.4,Maharashtra
OD6252,Haseena,Fruits & Veggies,Organic Vegetables,Viman Nagar,09-04-2024,Central,795,0.28,286.2,Maharashtra
OD6253,Vince,Beverages,Soft Drinks,Pune,11-07-2021,Central,1565,0.19,203.45,Maharashtra
OD6254,Veronica,Food Grains,Atta & Flour,Bavdhan,09-04-2024,Central,1371,0.33,233.07,Maharashtra
OD6255,Hussain,Food Grains,Rice,Baner,08-06-2022,Central,2152,0.17,451.92,Maharashtra
OD6256,Sheeba,Beverages,Health Drinks,Narhe,12-09-2021,Central,1480,0.35,370,Maharashtra
OD6257,Haseena,Fruits & Veggies,Organic Vegetables,Dehu Road,11-02-2024,Central,944,0.19,84.96,Maharashtra
OD6258,Jonas,"Eggs, Meat & Fish",Eggs,Viman Nagar,11/19/2024,Central,1976,0.2,592.8,Maharashtra
OD6259,Alan,Food Grains,Dals & Pulses,Bibwewadi,8/29/2024,Central,1576,0.26,189.12,Maharashtra
OD6260,Anu,Snacks,Noodles,Sholapur,09-08-2024,Central,1811,0.22,235.43,Maharashtra
OD6261,Ram,Food Grains,Rice,Bhosari,08-11-2024,Central,1721,0.3,86.05,Maharashtra
OD6262,Sundar,Oil & Masala,Spices,Narhe,4/21/2024,Central,796,0.22,71.64,Maharashtra
OD6263,Vinne,Food Grains,Atta & Flour,Pune,11/14/2021,Central,771,0.32,107.94,Maharashtra
OD6264,Shree,Snacks,Chocolates,Dehu Road,04-05-2021,Central,2349,0.32,234.9,Maharashtra
OD6265,Mathew,Fruits & Veggies,Organic Vegetables,Pune,04-05-2021,Central,565,0.35,113,Maharashtra
OD6266,Shree,Fruits & Veggies,Fresh Fruits,Hinjawadi,07-09-2024,Central,1411,0.28,352.75,Maharashtra
OD6267,Vidya,"Eggs, Meat & Fish",Mutton,Kothrud,09-08-2024,Central,1879,0.2,206.69,Maharashtra
OD6268,Surya,Bakery,Biscuits,Pune,06-09-2024,Central,2427,0.25,995.07,Maharashtra
OD6269,Sabeela,Snacks,Noodles,Lonikand,08-11-2024,Central,761,0.21,114.15,Maharashtra
OD6270,Amy,Food Grains,Organic Staples,Lonikand,11/23/2024,Central,2012,0.19,442.64,Maharashtra
OD6271,Sheeba,Oil & Masala,Masalas,Wagholi,5/25/2022,Central,2422,0.35,484.4,Maharashtra
OD6272,Verma,Bakery,Biscuits,Baner,03-03-2023,Central,1937,0.24,406.77,Maharashtra
OD6273,Veronica,Oil & Masala,Masalas,Narhe,07-02-2023,Central,2426,0.21,703.54,Maharashtra
OD6274,Sharon,Fruits & Veggies,Organic Vegetables,Wagholi,11-01-2023,Central,671,0.23,187.88,Maharashtra
OD6275,Akash,"Eggs, Meat & Fish",Fish,Narhe,11/23/2024,Central,2045,0.35,797.55,Maharashtra
OD6276,Sabeela,Fruits & Veggies,Fresh Vegetables,Pimpri-Chinchwad,9/26/2023,Central,1358,0.25,298.76,Maharashtra
OD6277,James,Fruits & Veggies,Fresh Vegetables,Lonikand,12/14/2021,Central,2378,0.3,570.72,Maharashtra
OD6278,Willams,"Eggs, Meat & Fish",Fish,Pune University,11-07-2021,Central,1120,0.17,291.2,Maharashtra
OD6279,Sudeep,Snacks,Chocolates,Dhanori,6/17/2024,Central,1141,0.34,68.46,Maharashtra
OD6280,Krithika,Oil & Masala,Masalas,Dehu Road,6/17/2024,Central,2143,0.33,385.74,Maharashtra
OD6281,Veena,Snacks,Chocolates,Lonikand,3/31/2024,Central,2080,0.35,540.8,Maharashtra
OD6282,Veronica,Fruits & Veggies,Organic Fruits,Dhanori,11-05-2024,Central,2063,0.18,433.23,Maharashtra
OD6283,Ganesh,"Eggs, Meat & Fish",Mutton,Hadapsar,12/30/2023,Central,1605,0.17,593.85,Maharashtra
OD6284,Hafiz,"Eggs, Meat & Fish",Chicken,Aundh,9/24/2023,Central,1563,0.21,406.38,Maharashtra
OD6285,Alan,Beverages,Soft Drinks,Bhosari,09-08-2024,Central,694,0.19,76.34,Maharashtra
OD6286,Arvind,Oil & Masala,Edible Oil & Ghee,Pune,08-11-2024,Central,2156,0.32,776.16,Maharashtra
OD6287,Aditi,Oil & Masala,Edible Oil & Ghee,Pune Cantonment,07-09-2024,Central,1382,0.27,538.98,Maharashtra
OD6288,Sharon,Oil & Masala,Masalas,Hinjawadi,8/29/2024,Central,1700,0.11,204,Maharashtra
OD6289,Sheeba,"Eggs, Meat & Fish",Mutton,Narhe,10/23/2024,East,1104,0.28,132.48,Maharashtra
OD6290,Jonas,"Eggs, Meat & Fish",Mutton,Pune University,3/20/2022,East,793,0.34,142.74,Maharashtra
OD6291,Arvind,"Eggs, Meat & Fish",Eggs,Camp,3/30/2023,East,2400,0.32,360,Maharashtra
OD6292,Roshan,Oil & Masala,Masalas,Bhosari,10-08-2024,East,1683,0.25,319.77,Maharashtra
OD6293,Willams,Snacks,Cookies,Hadapsar,09-03-2022,East,1692,0.26,541.44,Maharashtra
OD6294,Sabeela,Oil & Masala,Masalas,Baner,5/14/2024,East,1726,0.22,189.86,Maharashtra
OD6295,Ganesh,Oil & Masala,Masalas,Baner,09-10-2024,East,604,0.1,72.48,Maharashtra
OD6296,Harish,Oil & Masala,Spices,Dehu Road,7/18/2022,East,1036,0.11,383.32,Maharashtra
OD6297,Peer,Oil & Masala,Spices,Rajgurunagar,12/16/2023,East,2061,0.15,927.45,Maharashtra
OD6298,Jonas,"Eggs, Meat & Fish",Fish,Dehu Road,04-07-2023,East,1028,0.21,452.32,Maharashtra
OD6299,Verma,Beverages,Soft Drinks,Bibwewadi,08-06-2023,East,1101,0.26,495.45,Maharashtra
OD6300,Esther,Beverages,Soft Drinks,Pune Cantonment,5/21/2023,East,998,0.12,349.3,Maharashtra
OD6301,Sundar,Fruits & Veggies,Fresh Fruits,Kothrud,5/30/2021,East,1862,0.26,614.46,Maharashtra
OD6302,Mathew,Oil & Masala,Spices,Bibwewadi,3/19/2024,East,1552,0.34,294.88,Maharashtra
OD6303,Shah,Beverages,Soft Drinks,Mulshi,1/25/2023,East,1354,0.22,270.8,Maharashtra
OD6304,Amy,Beverages,Health Drinks,Pune Cantonment,09-12-2024,East,566,0.19,33.96,Maharashtra
OD6305,Ganesh,Fruits & Veggies,Organic Vegetables,Pune University,9/29/2024,East,1944,0.11,330.48,Maharashtra
OD6306,Arutra,Snacks,Cookies,Narhe,3/24/2024,East,1957,0.16,273.98,Maharashtra
OD6307,Surya,Snacks,Chocolates,Bavdhan,12-11-2024,East,1561,0.27,702.45,Maharashtra
OD6308,Yadav,Fruits & Veggies,Organic Vegetables,Hinjawadi,12/31/2021,East,1112,0.35,278,Maharashtra
OD6309,Jackson,Oil & Masala,Masalas,Sholapur,11-07-2021,East,2401,0.11,600.25,Maharashtra
OD6310,Veronica,Bakery,Breads & Buns,Rajgurunagar,7/16/2022,East,1186,0.26,59.3,Maharashtra
OD6311,Muneer,"Eggs, Meat & Fish",Mutton,Mundhwa,11/15/2022,East,1853,0.15,129.71,Maharashtra
OD6312,Akash,Beverages,Soft Drinks,Hinjawadi,6/29/2024,East,624,0.34,168.48,Maharashtra
OD6313,Shah,"Eggs, Meat & Fish",Chicken,Sholapur,11-07-2021,East,2179,0.3,501.17,Maharashtra
OD6314,Adavan,Oil & Masala,Edible Oil & Ghee,Pune University,5/30/2021,East,1979,0.18,376.01,Maharashtra
OD6315,Sudeep,Beverages,Health Drinks,Mulshi,3/20/2022,East,1371,0.28,575.82,Maharashtra
OD6316,Amrish,Snacks,Noodles,Hadapsar,5/14/2024,East,1055,0.33,295.4,Maharashtra
OD6317,Hafiz,"Eggs, Meat & Fish",Chicken,Dhanori,5/14/2024,East,661,0.18,79.32,Maharashtra
OD6318,Willams,Beverages,Soft Drinks,Camp,3/30/2021,East,763,0.22,289.94,Maharashtra
OD6319,Krithika,Bakery,Cakes,Viman Nagar,5/14/2024,East,986,0.14,433.84,Maharashtra
OD6320,Yadav,Fruits & Veggies,Fresh Fruits,Mundhwa,1/25/2023,East,1693,0.11,474.04,Maharashtra
OD6321,Sheeba,Bakery,Biscuits,Hadapsar,11/15/2022,East,2462,0.24,984.8,Maharashtra
OD6322,Vince,Fruits & Veggies,Fresh Vegetables,Bavdhan,07-11-2022,East,2354,0.12,635.58,Maharashtra
OD6323,Vidya,Fruits & Veggies,Fresh Vegetables,Baner,09-03-2023,East,1706,0.22,136.48,Maharashtra
OD6324,Rumaiza,Snacks,Chocolates,Bibwewadi,09-12-2024,East,2452,0.18,465.88,Maharashtra
OD6325,Akash,Bakery,Cakes,Baner,10/23/2024,East,2066,0.11,123.96,Maharashtra
OD6326,Harish,Oil & Masala,Masalas,Bhosari,08-07-2022,East,833,0.35,174.93,Maharashtra
OD6327,Vidya,Fruits & Veggies,Organic Vegetables,Narhe,9/16/2021,East,1550,0.2,186,Maharashtra
OD6328,Arvind,Snacks,Noodles,Baner,4/23/2024,East,1447,0.27,332.81,Maharashtra
OD6329,Jonas,Beverages,Soft Drinks,Dehu Road,4/20/2024,East,1795,0.31,574.4,Maharashtra
OD6330,Sundar,Beverages,Health Drinks,Dehu Road,06-02-2023,East,972,0.16,427.68,Maharashtra
OD6331,Sheeba,Beverages,Soft Drinks,Hinjawadi,4/24/2024,East,2325,0.13,395.25,Maharashtra
OD6332,Ridhesh,Snacks,Cookies,Koregaon Park,5/30/2021,East,2207,0.35,220.7,Maharashtra
OD6333,Esther,Beverages,Soft Drinks,Pimpri-Chinchwad,07-03-2022,East,1665,0.32,466.2,Maharashtra
OD6334,Veena,Fruits & Veggies,Organic Vegetables,Bhosari,12/22/2022,East,869,0.32,382.36,Maharashtra
OD6335,James,Beverages,Health Drinks,Pune Cantonment,9/25/2024,East,1022,0.29,388.36,Maharashtra
OD6336,Verma,Bakery,Breads & Buns,Hinjawadi,3/20/2022,East,792,0.24,348.48,Maharashtra
OD6337,Suresh,Oil & Masala,Spices,Pune Cantonment,8/24/2021,East,1259,0.35,88.13,Maharashtra
OD6338,Ram,Snacks,Cookies,Lonikand,09-10-2024,East,1958,0.21,724.46,Maharashtra
OD6339,Haseena,Snacks,Cookies,Hinjawadi,4/20/2024,East,627,0.33,150.48,Maharashtra
OD6340,Vinne,Snacks,Noodles,Hadapsar,12-11-2023,East,1310,0.25,510.9,Maharashtra
OD6341,Amrish,Food Grains,Atta & Flour,Pune,12-05-2021,East,827,0.27,181.94,Maharashtra
OD6342,James,Bakery,Breads & Buns,Hadapsar,12/30/2023,East,1204,0.19,216.72,Maharashtra
OD6343,Ram,"Eggs, Meat & Fish",Chicken,Baner,8/17/2024,East,1402,0.1,588.84,Maharashtra
OD6344,Sundar,Fruits & Veggies,Fresh Fruits,Hadapsar,5/29/2022,East,2395,0.29,431.1,Maharashtra
OD6345,Amy,Beverages,Soft Drinks,Pimpri-Chinchwad,2/27/2022,East,1355,0.31,420.05,Maharashtra
OD6346,Vince,Food Grains,Organic Staples,Bibwewadi,8/22/2022,East,2425,0.22,703.25,Maharashtra
OD6347,Sudha,Fruits & Veggies,Fresh Vegetables,Hadapsar,11/15/2022,East,1478,0.23,295.6,Maharashtra
OD6348,Sabeela,Food Grains,Dals & Pulses,Narhe,12-05-2021,East,2377,0.14,665.56,Maharashtra
OD6349,Mathew,Food Grains,Rice,Lonikand,9/30/2024,East,693,0.1,207.9,Maharashtra
OD6350,Amy,Food Grains,Rice,Mulshi,3/20/2022,East,2049,0.14,266.37,Maharashtra
OD6351,Arutra,"Eggs, Meat & Fish",Mutton,Wagholi,11-01-2021,East,2014,0.28,725.04,Maharashtra
OD6352,Arvind,"Eggs, Meat & Fish",Eggs,Pimpri-Chinchwad,4/24/2024,East,2003,0.28,741.11,Maharashtra
OD6353,James,Oil & Masala,Edible Oil & Ghee,Kothrud,4/24/2024,East,1470,0.19,426.3,Maharashtra
OD6354,Hussain,Oil & Masala,Edible Oil & Ghee,Wagholi,11-01-2021,East,1584,0.31,681.12,Maharashtra
OD6355,Shah,Food Grains,Dals & Pulses,Lonikand,2/27/2022,East,937,0.18,93.7,Maharashtra
OD6356,Vinne,Oil & Masala,Spices,Narhe,4/23/2021,East,2181,0.21,174.48,Maharashtra
OD6357,Arvind,Oil & Masala,Spices,Aundh,4/23/2024,East,2098,0.22,293.72,Maharashtra
OD6358,Suresh,"Eggs, Meat & Fish",Fish,Aundh,9/25/2024,East,1247,0.19,374.1,Maharashtra
OD6359,Shree,Oil & Masala,Masalas,Kothrud,8/28/2023,East,611,0.16,42.77,Maharashtra
OD6360,Ridhesh,Fruits & Veggies,Fresh Fruits,Pune Cantonment,11/13/2024,East,2158,0.31,366.86,Maharashtra
OD6361,Harish,Fruits & Veggies,Fresh Fruits,Viman Nagar,05-05-2021,South,1094,0.13,76.58,Maharashtra
OD6362,Sudha,Beverages,Soft Drinks,Koregaon Park,5/18/2024,South,597,0.11,185.07,Maharashtra
OD6363,Hafiz,"Eggs, Meat & Fish",Fish,Aundh,05-05-2021,South,1173,0.32,527.85,Maharashtra
OD6364,Malik,Bakery,Cakes,Hinjawadi,11/14/2022,South,1928,0.24,327.76,Maharashtra
